#Exudyn implicit second order time integration sensor output file
#measure Body number = 2
#OutputVariableType = Position
#simulation started = 2024-08-03,15:54:17
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 3
#Exudyn version = 1.8.52.dev1; Python3.9.18; Windows AVX2 FLOAT64
#
2.88,0.3293241343,0.9853272293,0.5
2.89,0.3346690222,0.9862381395,0.5
2.9,0.3398384967,0.987090823,0.5
2.91,0.344837965,0.9878890337,0.5
2.92,0.3496726986,0.9886362842,0.5
2.93,0.3543478335,0.9893358613,0.5
2.94,0.3588683708,0.98999084,0.5
2.95,0.3632391772,0.9906040972,0.5
2.96,0.3674649866,0.9911783241,0.5
2.97,0.371550401,0.9917160382,0.5
2.98,0.3754998927,0.9922195943,0.5
2.99,0.3793178059,0.9926911947,0.5
3,0.3830083589,0.9931328994,0.5
3.01,0.386575646,0.993546635,0.5
3.02,0.3900236404,0.9939342032,0.5
3.03,0.393356196,0.9942972891,0.5
3.04,0.3965770502,0.9946374684,0.5
3.05,0.3996898264,0.9949562147,0.5
3.06,0.4026980368,0.995254906,0.5
3.07,0.4056050846,0.9955348311,0.5
3.08,0.408414267,0.995797195,0.5
3.09,0.4111287776,0.9960431245,0.5
3.1,0.4137517092,0.9962736734,0.5
3.11,0.4162860565,0.9964898272,0.5
3.12,0.4187347185,0.9966925073,0.5
3.13,0.4211005012,0.9968825754,0.5
3.14,0.4233861202,0.9970608374,0.5
3.15,0.4255942031,0.9972280468,0.5
3.16,0.427727292,0.9973849085,0.5
3.17,0.4297878462,0.9975320814,0.5
3.18,0.4317782442,0.997670182,0.5
3.19,0.4337007863,0.9977997867,0.5
3.2,0.4355576968,0.9979214346,0.5
3.21,0.4373511265,0.99803563,0.5
3.22,0.4390831544,0.9981428444,0.5
3.23,0.4407557902,0.9982435192,0.5
3.24,0.4423709764,0.9983380668,0.5
3.25,0.4439305903,0.9984268733,0.5
3.26,0.4454364459,0.9985102997,0.5
3.27,0.4468902957,0.9985886837,0.5
3.28,0.4482938331,0.9986623415,0.5
3.29,0.4496486936,0.9987315685,0.5
3.3,0.4509564571,0.9987966414,0.5
3.31,0.4522186492,0.998857819,0.5
3.32,0.4534367432,0.9989153433,0.5
3.33,0.4546121614,0.998969441,0.5
3.34,0.4557462771,0.9990203241,0.5
3.35,0.4568404157,0.999068191,0.5
3.36,0.4578958565,0.9991132274,0.5
3.37,0.4589138338,0.999155607,0.5
3.38,0.4598955388,0.9991954925,0.5
3.39,0.4608421203,0.9992330361,0.5
3.4,0.4617546864,0.9992683804,0.5
3.41,0.4626343058,0.9993016586,0.5
3.42,0.4634820088,0.9993329957,0.5
3.43,0.4642987884,0.9993625085,0.5
3.44,0.465085602,0.9993903065,0.5
3.45,0.4658433715,0.9994164921,0.5
3.46,0.4665729855,0.9994411612,0.5
3.47,0.4672752994,0.9994644036,0.5
3.48,0.4679511367,0.9994863032,0.5
3.49,0.4686012903,0.999506939,0.5
3.5,0.4692265228,0.9995263844,0.5
3.51,0.4698275678,0.9995447085,0.5
3.52,0.4704051306,0.9995619759,0.5
3.53,0.4709598889,0.999578247,0.5
3.54,0.4714924939,0.9995935785,0.5
3.55,0.4720035708,0.9996080232,0.5
3.56,0.4724937196,0.9996216307,0.5
3.57,0.4729635156,0.9996344474,0.5
3.58,0.4734135107,0.9996465168,0.5
3.59,0.4738442331,0.9996578794,0.5
3.6,0.4742561886,0.9996685732,0.5
3.61,0.4746498612,0.9996786336,0.5
3.62,0.4750257132,0.9996880939,0.5
3.63,0.475384186,0.9996969849,0.5
3.64,0.4757257008,0.9997053358,0.5
3.65,0.4760506588,0.9997131734,0.5
3.66,0.4763594416,0.9997205229,0.5
3.67,0.4766524122,0.9997274079,0.5
3.68,0.4769299146,0.9997338502,0.5
3.69,0.4771922751,0.99973987,0.5
3.7,0.4774398017,0.9997454863,0.5
3.71,0.4776727854,0.9997507167,0.5
3.72,0.4778915001,0.9997555772,0.5
3.73,0.4780962026,0.999760083,0.5
3.74,0.4782871335,0.9997642479,0.5
3.75,0.4784645173,0.9997680846,0.5
3.76,0.4786285624,0.9997716047,0.5
3.77,0.4787794616,0.999774819,0.5
3.78,0.4789173922,0.9997777371,0.5
3.79,0.4790425163,0.9997803678,0.5
3.8,0.4791549811,0.999782719,0.5
3.81,0.4792549187,0.9997847976,0.5
3.82,0.4793424465,0.99978661,0.5
3.83,0.4794176675,0.9997881614,0.5
3.84,0.47948067,0.9997894564,0.5
3.85,0.4795315281,0.9997904989,0.5
3.86,0.4795703016,0.9997912919,0.5
3.87,0.479597036,0.9997918379,0.5
3.88,0.4796117628,0.9997921383,0.5
3.89,0.4796144993,0.9997921941,0.5
3.9,0.4796052487,0.9997920054,0.5
3.91,0.4795840001,0.9997915718,0.5
3.92,0.4795507286,0.9997908918,0.5
3.93,0.479505395,0.9997899635,0.5
3.94,0.4794479461,0.9997887842,0.5
3.95,0.4793783143,0.9997873504,0.5
3.96,0.4792964178,0.9997856579,0.5
3.97,0.4792021603,0.9997837015,0.5
3.98,0.4790954311,0.9997814756,0.5
3.99,0.4789761047,0.9997789735,0.5
4,0.4788440408,0.9997761876,0.5
4.01,0.4786990843,0.9997731097,0.5
4.02,0.4785410648,0.9997697305,0.5
4.03,0.4783697965,0.9997660398,0.5
4.04,0.4781850782,0.9997620263,0.5
4.05,0.4779866927,0.9997576778,0.5
4.06,0.4777744071,0.999752981,0.5
4.07,0.4775479717,0.9997479214,0.5
4.08,0.4773071205,0.9997424835,0.5
4.09,0.4770515705,0.9997366501,0.5
4.1,0.4767810214,0.9997304032,0.5
4.11,0.4764951554,0.999723723,0.5
4.12,0.4761936364,0.9997165884,0.5
4.13,0.4758761103,0.9997089766,0.5
4.14,0.4755422041,0.9997008634,0.5
4.15,0.4751915255,0.9996922224,0.5
4.16,0.4748236625,0.9996830258,0.5
4.17,0.474438183,0.9996732434,0.5
4.18,0.4740346343,0.9996628431,0.5
4.19,0.4736125424,0.9996517904,0.5
4.2,0.4731714116,0.9996400486,0.5
4.21,0.4727107238,0.9996275784,0.5
4.22,0.4722299382,0.9996143375,0.5
4.23,0.4717284902,0.999600281,0.5
4.24,0.4712057912,0.9995853608,0.5
4.25,0.4706612274,0.9995695256,0.5
4.26,0.4700941598,0.9995527203,0.5
4.27,0.4695039228,0.9995348865,0.5
4.28,0.4688898238,0.9995159613,0.5
4.29,0.4682511422,0.9994958779,0.5
4.3,0.4675871287,0.9994745648,0.5
4.31,0.4668970045,0.9994519457,0.5
4.32,0.4661799602,0.9994279388,0.5
4.33,0.4654351549,0.9994024572,0.5
4.34,0.4646617154,0.9993754078,0.5
4.35,0.4638587351,0.9993466911,0.5
4.36,0.463025273,0.999316201,0.5
4.37,0.4621603524,0.9992838241,0.5
4.38,0.4612629602,0.9992494392,0.5
4.39,0.4603320455,0.9992129169,0.5
4.4,0.4593665182,0.999174119,0.5
4.41,0.4583652483,0.9991328978,0.5
4.42,0.4573270641,0.9990890954,0.5
4.43,0.4562507511,0.9990425433,0.5
4.44,0.4551350509,0.9989930612,0.5
4.45,0.4539786592,0.9989404568,0.5
4.46,0.4527802247,0.9988845243,0.5
4.47,0.4515383478,0.9988250439,0.5
4.48,0.4502515787,0.9987617807,0.5
4.49,0.4489184157,0.9986944837,0.5
4.5,0.447537304,0.9986228845,0.5
4.51,0.4461066338,0.9985466965,0.5
4.52,0.4446247382,0.998465613,0.5
4.53,0.4430898921,0.9983793065,0.5
4.54,0.4415003097,0.9982874267,0.5
4.55,0.4398541427,0.9981895992,0.5
4.56,0.438149479,0.9980854237,0.5
4.57,0.4363843395,0.9979744725,0.5
4.58,0.4345566773,0.997856288,0.5
4.59,0.4326643745,0.9977303812,0.5
4.6,0.4307052407,0.9975962291,0.5
4.61,0.4286770107,0.9974532727,0.5
4.62,0.4265773419,0.9973009141,0.5
4.63,0.4244038121,0.9971385141,0.5
4.64,0.4221539175,0.9969653893,0.5
4.65,0.4198250697,0.9967808087,0.5
4.66,0.4174145937,0.9965839908,0.5
4.67,0.4149197249,0.9963740998,0.5
4.68,0.4123376073,0.9961502421,0.5
4.69,0.40966529,0.995911462,0.5
4.7,0.4068997256,0.9956567375,0.5
4.71,0.4040377667,0.9953849757,0.5
4.72,0.4010761636,0.9950950078,0.5
4.73,0.398011562,0.9947855842,0.5
4.74,0.3948404998,0.9944553683,0.5
4.75,0.3915594047,0.9941029309,0.5
4.76,0.3881645916,0.9937267438,0.5
4.77,0.3846522601,0.9933251728,0.5
4.78,0.3810184918,0.9928964703,0.5
4.79,0.3772592481,0.9924387678,0.5
4.8,0.3733703674,0.9919500674,0.5
4.81,0.3693475634,0.9914282328,0.5
4.82,0.3651864225,0.9908709802,0.5
4.83,0.3608824022,0.9902758676,0.5
4.84,0.3564308289,0.9896402847,0.5
4.85,0.3518268967,0.9889614408,0.5
4.86,0.3470656661,0.9882363531,0.5
4.87,0.3421420628,0.987461833,0.5
4.88,0.3370508771,0.986634473,0.5
4.89,0.3317867637,0.9857506313,0.5
4.9,0.3263442421,0.9848064164,0.5
4.91,0.320717697,0.9837976702,0.5
4.92,0.3149013798,0.9827199503,0.5
4.93,0.3088894106,0.9815685114,0.5
4.94,0.3026757812,0.9803382848,0.5
4.95,0.2962543581,0.9790238574,0.5
4.96,0.2896188878,0.9776194493,0.5
4.97,0.282763002,0.9761188896,0.5
4.98,0.2756802246,0.9745155917,0.5
4.99,0.2683639802,0.9728025259,0.5
5,0.2608076034,0.9709721919,0.5
5.01,0.2530043506,0.9690165887,0.5
5.02,0.2449474132,0.9669271834,0.5
5.03,0.2366299328,0.964694878,0.5
5.04,0.2280450193,0.9623099752,0.5
5.05,0.2191857709,0.9597621417,0.5
5.06,0.2100452973,0.9570403703,0.5
5.07,0.2006167459,0.95413294,0.5
5.08,0.1908933316,0.9510273748,0.5
5.09,0.1808683701,0.9477104003,0.5
5.1,0.1705353155,0.9441678991,0.5
5.11,0.1598878031,0.9403848646,0.5
5.12,0.148919696,0.936345353,0.5
5.13,0.1376251382,0.9320324348,0.5
5.14,0.1259986133,0.9274281443,0.5
5.15,0.11403501,0.9225134289,0.5
5.16,0.1017296942,0.917268098,0.5
5.17,0.08907858959,0.9116707709,0.5
5.18,0.07607826576,0.9056988259,0.5
5.19,0.06272603605,0.8993283496,0.5
5.2,0.04902006477,0.8925340879,0.5
5.21,0.03495948495,0.8852893987,0.5
5.22,0.02054452731,0.8775662082,0.5
5.23,0.00577666108,0.8693349707,0.5
5.24,-0.00934125235,0.8605646336,0.5
5.25,-0.02480479257,0.8512226088,0.5
5.26,-0.04060779904,0.8412747516,0.5
5.27,-0.05674217533,0.8306853497,0.5
5.28,-0.07319767798,0.8194171233,0.5
5.29,-0.08996168961,0.8074312384,0.5
5.3,-0.1070189759,0.7946873366,0.5
5.31,-0.1243514262,0.7811435825,0.5
5.32,-0.1419377782,0.7667567339,0.5
5.33,-0.1597533258,0.7514822347,0.5
5.34,-0.1777696132,0.7352743375,0.5
5.35,-0.1959541131,0.718086257,0.5
5.36,-0.214269893,0.6998703595,0.5
5.37,-0.2326752708,0.680578392,0.5
5.38,-0.2511234618,0.6601617569,0.5
5.39,-0.2695622216,0.638571834,0.5
5.4,-0.2879334879,0.6157603583,0.5
5.41,-0.3061730271,0.5916798548,0.5
5.42,-0.3242100919,0.5662841377,0.5
5.43,-0.3419670967,0.5395288764,0.5
5.44,-0.359359319,0.5113722336,0.5
5.45,-0.3762946382,0.4817755781,0.5
5.46,-0.3926733202,0.4507042758,0.5
5.47,-0.4083878628,0.4181285589,0.5
5.48,-0.4233229143,0.3840244748,0.5
5.49,-0.437355281,0.3483749114,0.5
5.5,-0.4503540392,0.3111706971,0.5
5.51,-0.4621807694,0.2724117664,0.5
5.52,-0.4726899292,0.2321083836,0.5
5.53,-0.4817293941,0.1902824132,0.5
5.54,-0.4891411558,0.1469686152,0.5
5.55,-0.4947622325,0.1022159518,0.5
5.56,-0.4984257799,0.0560888766,0.5
5.57,-0.4999624272,0.008668578363,0.5
5.58,-0.4992018455,-0.03994586249,0.5
5.59,-0.4959745551,-0.08963640781,0.5
5.6,-0.4901139731,-0.1402651785,0.5
5.61,-0.4814586912,-0.1916737789,0.5
5.62,-0.4698549722,-0.2436828533,0.5
5.63,-0.4551594408,-0.2960919495,0.5
5.64,-0.4372419373,-0.3486797256,0.5
5.65,-0.4159884881,-0.4012045484,0.5
5.66,-0.3913043436,-0.4534055217,0.5
5.67,-0.3631170153,-0.5050039782,0.5
5.68,-0.3313792415,-0.5557054586,0.5
5.69,-0.2960717991,-0.6052021899,0.5
5.7,-0.2572060726,-0.6531760586,0.5
5.71,-0.2148262908,-0.6993020621,0.5
5.72,-0.169011337,-0.7432521987,0.5
5.73,-0.1198760469,-0.7846997429,0.5
5.74,-0.06757190973,-0.8233238289,0.5
5.75,-0.01228710639,-0.8588142527,0.5
5.76,0.04575417097,-0.8908763813,0.5
5.77,0.106293151,-0.9192360508,0.5
5.78,0.1690386782,-0.9436443204,0.5
5.79,0.2336701553,-0.9638819502,0.5
5.8,0.2998411947,-0.9797634677,0.5
5.81,0.3671839081,-0.9911406993,0.5
5.82,0.4353137461,-0.9979056511,0.5
5.83,0.5038347699,-0.9999926472,0.5
5.84,0.5723452255,-0.9973796511,0.5
5.85,0.6404432746,-0.9900887266,0.5
5.86,0.7077327305,-0.9781856228,0.5
5.87,0.7738286474,-0.9617784942,0.5
5.88,0.8383626178,-0.9410158016,0.5
5.89,0.9009876432,-0.9160834624,0.5
5.9,0.9613824636,-0.8872013426,0.5
5.91,1.019255251,-0.8546192042,0.5
5.92,1.074346597,-0.8186122322,0.5
5.93,1.12643175,-0.7794762745,0.5
5.94,1.175322092,-0.7375229298,0.5
5.95,1.220865853,-0.6930746152,0.5
5.96,1.262948105,-0.6464597348,0.5
5.97,1.301490087,-0.5980080609,0.5
5.98,1.336447919,-0.5480464207,0.5
5.99,1.367810804,-0.4968947662,0.5
6,1.395598791,-0.4448626825,0.5
6.01,1.419860196,-0.3922463763,0.5
6.02,1.440668781,-0.3393261619,0.5
6.03,1.458120766,-0.2863644508,0.5
6.04,1.472331766,-0.2336042328,0.5
6.05,1.483433731,-0.1812680261,0.5
6.06,1.491571942,-0.1295572636,0.5
6.07,1.496902127,-0.07865207461,0.5
6.08,1.499587742,-0.02871141801,0.5
6.09,1.499797442,0.02012648673,0.5
6.1,1.497702772,0.06774347489,0.5
6.11,1.493476102,0.1140404923,0.5
6.12,1.487288792,0.1589365929,0.5
6.13,1.479309603,0.2023677386,0.5
6.14,1.469703344,0.2442855404,0.5
6.15,1.458629745,0.2846559523,0.5
6.16,1.446242546,0.3234579472,0.5
6.17,1.432688774,0.3606822016,0.5
6.18,1.418108208,0.3963298091,0.5
6.19,1.402633003,0.4304110389,0.5
6.2,1.38638745,0.4629441532,0.5
6.21,1.369487871,0.4939542925,0.5
